"","Fraud","Fraud_times_30","Fraud_times_14","Fraud_times_7","Fraud_times_3","Fraud_times_1","Total_amount_card_7","Total_amount_card_14","Max_amount_card_30","Total_amount_card_3","Avg_amount_merch_3","Avg_amount_card_3","Max_amount_card_14","Avg_amount_card_30","Median_amount_card_3","Max_amount_card_3","Total_amount_card_30","Max_amount_card_7","Max_amount_merch_3","Total_amount_merch_7","Total_amount_merch_3"
"93327",0,0,0,0,0,0,6109.37,9220.43,2452,69.84,37.95,34.92,2452,430.5696,34.92,37.09,11194.81,2452,37.95,37.95,37.95
"93328",0,0,0,0,0,0,3498.98,6008.92,2109.74,1223.99,383.02,611.995,2109.74,668.265,611.995,1141.7,6682.65,1661,553.74,10013.6,766.04
"93329",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93330",0,0,0,0,0,0,0,19.69,330,0,0,0,19.69,91.92286,0,0,643.46,0,0,0,0
"93331",0,0,0,0,0,0,66.51,66.51,2434.8,66.51,0,22.17,44.86,625.3275,10.86,44.86,2501.31,44.86,0,0,0
"93332",0,0,0,0,0,0,800.09,1264.19,1500,525.75,229.405,525.75,525.75,674.558,525.75,525.75,3372.79,525.75,525.75,1017.58,917.62
"93333",0,0,0,0,0,0,42.97,77.47,565,36.35,15.145,3.635,34.5,124.3837,3.62,3.67,2363.29,6.62,167.9,3245.66,757.25
"93334",1,6,6,5,4,1,1367.37,1446.41,515.69,981.14,0,196.228,515.69,156.448,36.69,515.69,2346.72,515.69,0,0,0
"93335",0,0,0,0,0,0,1400.41,1489.38,782,526.65,0,263.325,782,264.5355,263.325,430.4,2909.89,782,0,0,0
"93336",0,0,0,0,0,0,172.79,339.71,213.52,0,42.41889,0,101.99,79.093,0,0,790.93,52.77,249.9,4527.66,763.54
"93337",0,0,0,0,0,0,2309,3050.35,1856.04,0,760.0225,0,1856.04,717.23,0,0,5020.61,1856.04,2093.45,10203.43,3040.09
"93338",0,0,0,0,0,0,1095.66,1143.45,990,46.94,0,46.94,990,173.5292,46.94,46.94,2255.88,990,0,449.6,0
"93339",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93340",0,0,0,0,0,0,1714.6,2039.6,2011.93,4.37,15.145,4.37,949.5,491.1627,4.37,4.37,7367.44,949.5,167.9,3245.66,757.25
"93341",0,0,0,0,0,0,75,1036.85,367,75,0,75,367,123.5389,75,75,1111.85,75,0,0,0
"93342",0,0,0,0,0,0,403,403,1709,0,0,0,292,893,0,0,3572,292,0,285.68,0
"93343",0,0,0,0,0,0,5340.95,7827.41,2440.62,2951.96,15.145,421.7086,2114.13,446.8615,28.78,2114.13,21449.35,2114.13,167.9,3245.66,757.25
"93344",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93345",0,0,0,0,0,0,1970.15,2694.35,1690,455.17,0,455.17,759,423.8016,455.17,455.17,8052.23,759,0,759,0
"93346",0,0,0,0,0,0,2686.5,4456.49,1700,368,15.145,368,1700,742.7483,368,368,4456.49,990,167.9,3245.66,757.25
"93347",0,0,0,0,0,0,5340.95,7827.41,2440.62,2951.96,15.145,421.7086,2114.13,446.8615,28.78,2114.13,21449.35,2114.13,167.9,3245.66,757.25
"93348",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93349",0,0,0,0,0,0,0,2728.95,1285,0,1078.61,0,967.63,334.0086,0,0,4676.12,0,2049.89,7027.46,2157.22
"93350",0,0,0,0,0,0,361.34,1931.77,1149.97,0,0,0,1149.97,345.2653,0,0,5178.98,184,0,0,0
"93351",0,0,0,0,0,0,2108.12,2335.51,770,109.7,15.145,54.85,770,70.2514,54.85,100,3512.57,770,167.9,3245.66,757.25
"93352",0,0,0,0,0,0,1311.92,2691.27,1187,591.95,0,295.975,1187,251.5071,295.975,501.13,3521.1,501.13,0,0,0
"93353",0,0,0,0,0,0,137.99,288.99,107.96,30.03,0,30.03,107.96,65.698,30.03,30.03,328.49,107.96,0,0,0
"93354",1,23,23,14,9,3,2375.4,5110.62,766.71,681.17,76.02211,75.68556,766.71,222.2009,62.09,136.77,5110.62,618.38,199.36,3456.91,1444.42
"93355",0,0,0,0,0,0,93.16,582.08,247.9,89.41,0,44.705,247.9,58.76818,44.705,85.66,646.45,85.66,0,0,0
"93356",0,0,0,0,0,0,172.79,339.71,213.52,0,42.41889,0,101.99,79.093,0,0,790.93,52.77,249.9,4527.66,763.54
"93357",0,0,0,0,0,0,0,3400,3000,0,0,0,3000,1229.333,0,0,3688,0,0,0,0
"93358",0,0,0,0,0,0,228.2,363.1,1229,176.3,479.0467,176.3,176.3,398.025,176.3,176.3,1592.1,176.3,1216.07,3048.38,1437.14
"93359",0,0,0,0,0,0,183.95,251.64,183.95,0,0,0,183.95,97.1925,0,0,388.77,183.95,0,0,0
"93360",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93361",0,0,0,0,0,0,213.6,879.6,1575,160.6,0,80.3,263,246.504,80.3,97,7395.12,97,0,0,0
"93362",0,0,0,0,0,0,0,0,908.61,0,0,0,0,467.22,0,0,934.44,0,0,0,0
"93363",0,0,0,0,0,0,45.96,45.96,31.08,0,70.72143,0,31.08,22.98,0,0,45.96,31.08,447.84,2889.81,495.05
"93364",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93365",0,0,0,0,0,0,5340.95,7827.41,2440.62,2951.96,15.145,421.7086,2114.13,446.8615,28.78,2114.13,21449.35,2114.13,167.9,3245.66,757.25
"93366",0,0,0,0,0,0,190.14,523.46,163.24,0,0,0,163.24,60.27167,0,0,723.26,163.24,0,163.24,0
"93367",0,0,0,0,0,0,386.64,1025.84,353.36,0,39.02,0,353.36,103.8008,0,0,1245.61,83.97,59.58,217.09,78.04
"93368",0,0,0,0,0,0,244.2,821.19,505.25,0,0,0,486.45,204.7364,0,0,2252.1,167.54,0,0,0
"93369",0,0,0,0,0,0,443.97,726.23,2248,0,0,0,108.78,273.5508,0,0,6565.22,108.78,0,0,0
"93370",0,0,0,0,0,0,2108.12,2335.51,770,109.7,15.145,54.85,770,70.2514,54.85,100,3512.57,770,167.9,3245.66,757.25
"93371",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93372",0,0,0,0,0,0,881,881,881,0,224.8067,0,881,490.5,0,0,981,881,501.13,2158.84,674.42
"93373",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93374",0,0,0,0,0,0,228,7866.4,2098.8,0,0,0,2098.8,465.0158,0,0,8835.3,153,0,0,0
"93375",0,0,0,0,0,0,0,679,600,0,0,0,600,151.65,0,0,909.9,0,0,905,0
"93376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93377",0,0,0,0,0,0,914.03,914.03,551.85,301.42,7.2,150.71,551.85,148.9429,150.71,294.22,1042.6,551.85,7.2,160.99,7.2
"93378",0,0,0,0,0,0,172.79,339.71,213.52,0,42.41889,0,101.99,79.093,0,0,790.93,52.77,249.9,4527.66,763.54
"93379",0,0,0,0,0,0,132.2,1090.4,1155.12,132.2,0,66.1,719.95,390.18,66.1,110.6,3511.62,110.6,0,0,0
"93380",0,0,0,0,0,0,1549.62,2518.02,896.86,0,227.1333,0,896.86,419.67,0,0,2518.02,896.86,409.5,3499.21,681.4
"93381",0,0,0,0,0,0,450,749.99,450,450,128.4667,450,450,223.4975,450,450,893.99,450,237.9,935.4,385.4
"93382",0,0,0,0,0,0,0,0,1604.76,0,0,0,0,844.7933,0,0,2534.38,0,0,404.27,0
"93383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93384",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93385",0,0,0,0,0,0,953.36,2544.06,2245.55,0,0,0,1295,391.1589,0,0,7432.02,533.6,0,0,0
"93386",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93387",0,0,0,0,0,0,0,900,900,0,0,0,900,900,0,0,900,0,0,0,0
"93388",0,0,0,0,0,0,0,19.69,330,0,15.145,0,19.69,91.92286,0,0,643.46,0,167.9,3245.66,757.25
"93389",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93390",0,0,0,0,0,0,2003.1,2360.02,1693.36,1919.5,700.4333,959.75,1693.36,281.3746,959.75,1693.36,3657.87,1693.36,1593,10383,2101.3
"93391",0,0,0,0,0,0,172.79,339.71,213.52,0,42.41889,0,101.99,79.093,0,0,790.93,52.77,249.9,4527.66,763.54
"93392",0,0,0,0,0,0,537.14,541.35,520.25,0,0,0,520.25,192.7217,0,0,1156.33,520.25,0,0,0
"93393",0,0,0,0,0,0,172.79,339.71,213.52,0,42.41889,0,101.99,79.093,0,0,790.93,52.77,249.9,4527.66,763.54
"93394",0,0,0,0,0,0,148.36,148.36,2196,0,0,0,144.69,334.6471,0,0,4685.06,144.69,0,0,0
"93395",0,0,0,0,0,0,39.67,476.07,425,0,760.0225,0,425,92.876,0,0,928.76,36,2093.45,10203.43,3040.09
"93396",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93397",0,0,0,0,0,0,2108.12,2335.51,770,109.7,15.145,54.85,770,70.2514,54.85,100,3512.57,770,167.9,3245.66,757.25
"93398",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93399",0,0,0,0,0,0,810.3,810.3,421.5,0,440.4575,0,421.5,286.8,0,0,860.4,421.5,1303.4,5399.07,1761.83
"93400",0,0,0,0,0,0,584.26,1266.68,448.5,199.94,15.145,66.64667,448.5,111.6509,16.25,167.44,2567.97,229.97,167.9,3245.66,757.25
"93401",0,0,0,0,0,0,2438.5,4688.5,2250,38.81,0,38.81,2250,665.8763,38.81,38.81,5327.01,1069.84,0,0,0
"93402",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93403",0,0,0,0,0,0,1125,1419.34,1125,1125,0,1125,1125,259.7371,1125,1125,1818.16,1125,0,25.97,0
"93404",0,0,0,0,0,0,718.1,718.1,568.1,718.1,0,359.05,568.1,164.438,359.05,568.1,822.19,568.1,0,0,0
"93405",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93406",0,0,0,0,0,0,2108.12,2335.51,770,109.7,15.145,54.85,770,70.2514,54.85,100,3512.57,770,167.9,3245.66,757.25
"93407",0,0,0,0,0,0,394.75,959.55,564.8,0,0,0,564.8,479.775,0,0,959.55,394.75,0,1515.68,0
"93408",0,0,0,0,0,0,1825.18,1825.18,1014.52,1825.18,99.9,456.295,1014.52,511.5767,307.83,1014.52,3069.46,1014.52,99.9,723.23,99.9
"93409",0,0,0,0,0,0,9.72,586.25,251.3,0,70.72143,0,251.3,65.13889,0,0,586.25,9.72,447.84,2889.81,495.05
"93410",0,0,0,0,0,0,0,3400,3000,0,0,0,3000,1229.333,0,0,3688,0,0,0,0
"93411",0,0,0,0,0,0,0,720.39,720.39,0,0,0,720.39,596.445,0,0,1192.89,0,0,0,0
"93412",0,0,0,0,0,0,0,0,144.48,0,0,0,0,97.215,0,0,194.43,0,0,0,0
"93413",0,0,0,0,0,0,3113.45,6060.06,2500,167.9,15.145,167.9,2500,446.9547,167.9,167.9,7598.23,2500,167.9,3245.66,757.25
"93414",0,0,0,0,0,0,504,504,2472.17,0,0,0,504,1488.085,0,0,2976.17,504,0,0,0
"93415",0,0,0,0,0,0,0,0,386.5,0,0,0,0,268.25,0,0,536.5,0,0,0,0
"93416",0,0,0,0,0,0,261.19,276.32,250,11.19,15.145,3.73,250,40.749,3.62,3.95,407.49,250,167.9,3245.66,757.25
"93417",0,0,0,0,0,0,0,679,600,0,3.12,0,600,151.65,0,0,909.9,0,4.68,6.24,6.24
"93418",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93419",0,0,0,0,0,0,304.95,1134.31,608.58,0,24,0,411.9,198.7,0,0,1987,304.95,24,2445,24
"93420",0,0,0,0,0,0,0,0,0,0,479.0467,0,0,0,0,0,0,0,1216.07,3048.38,1437.14
"93421",0,0,0,0,0,0,2108.12,2335.51,770,109.7,15.145,54.85,770,70.2514,54.85,100,3512.57,770,167.9,3245.66,757.25
"93422",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93423",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93424",0,0,0,0,0,0,0,0,5000,0,0,0,0,3033.333,0,0,9100,0,0,0,0
"93425",0,0,0,0,0,0,99,447.01,383.5,0,0,0,286,147.3683,0,0,884.21,99,0,122.75,0
"93426",0,0,0,0,0,0,2108.12,2335.51,770,109.7,15.145,54.85,770,70.2514,54.85,100,3512.57,770,167.9,3245.66,757.25
"93427",0,0,0,0,0,0,526.34,812.46,356.06,103.11,0,51.555,286.12,148.7525,51.555,82.95,1190.02,200,0,139.23,0
"93428",0,0,0,0,0,0,9.72,586.25,251.3,0,0,0,251.3,65.13889,0,0,586.25,9.72,0,0,0
"93429",0,0,0,0,0,0,5715.92,5735.47,2452,834.92,15.145,417.46,2341,728.975,417.46,625.92,10205.65,2341,167.9,3245.66,757.25
"93430",0,0,0,0,0,0,8444.66,11891.68,2744,0,42.41889,0,2744,476.7796,0,0,12396.27,2744,249.9,4527.66,763.54
"93431",0,0,0,0,0,0,1048.27,1054.07,682.35,1018.32,24,254.58,682.35,150.474,138.635,682.35,1504.74,682.35,24,2445,24
"93432",0,0,0,0,0,0,443.19,2570.65,1246.73,200.85,0,100.425,1005.5,325.3567,100.425,162.9,3904.28,225.77,0,0,0
"93433",0,0,0,0,0,0,3298.53,8005.89,2440.62,3130.44,56.60385,260.87,2114.13,397.1598,3.62,2114.13,20255.15,2114.13,249.9,9341.16,6622.65
"93434",0,0,0,0,0,0,3924.09,6216.83,1400,3706.14,67.92,741.228,1400,319.9522,710,1400,7358.9,1400,67.92,399.57,67.92
"93435",0,0,0,0,0,0,3298.53,8005.89,2440.62,3130.44,21.1,260.87,2114.13,397.1598,3.62,2114.13,20255.15,2114.13,31.5,176.2,42.2
"93436",0,0,0,0,0,0,8.44,31.5,23.06,0,39.1,0,23.06,8.1,0,0,40.5,4.43,39.1,47.54,39.1
"93437",0,0,0,0,0,0,2362.64,4038.01,1310,416.48,74.27,208.24,1310,345.3777,208.24,399.06,4489.91,1310,105.49,391.93,222.81
"93438",0,0,0,0,0,0,393.63,469.75,393.63,0,0,0,393.63,156.5833,0,0,469.75,393.63,0,0,0
"93439",0,0,0,0,0,0,150.63,1128.99,593.92,150.63,176.32,150.63,565.29,182.988,150.63,150.63,1829.88,150.63,176.32,331.96,176.32
"93440",0,0,0,0,0,0,0,724.95,650,0,110.875,0,650,348.3167,0,0,1044.95,0,181.34,428.05,221.75
"93441",0,0,0,0,0,0,5027.21,8755.96,1865.75,1369.9,0,456.6333,1865.75,575.2671,283.3,1016.6,13806.41,1773,0,0,0
"93442",0,0,0,0,0,0,382.38,1152.22,1422.62,0,68.432,0,226.4,157.3329,0,0,3303.99,226.4,447.84,855.08,684.32
"93443",0,0,0,0,0,0,0,0,75,0,0,0,0,75,0,0,75,0,0,0,0
"93444",0,0,0,0,0,0,0,0,206.9,0,0,0,0,206.9,0,0,206.9,0,0,0,0
"93445",0,0,0,0,0,0,6699.1,8757.33,2440.35,1051.67,134.2467,1051.67,2440.35,1060.643,1051.67,1051.67,14849,2440.35,227.31,687.99,402.74
"93446",0,0,0,0,0,0,796.94,1767.22,2449.6,796.94,0,398.47,725,305.2117,398.47,725,7019.87,725,0,0,0
"93447",0,0,0,0,0,0,0,0,332,0,183.8617,0,0,181.1083,0,0,1086.65,0,525.75,1103.17,1103.17
"93448",0,0,0,0,0,0,0,441.75,314.75,0,164,0,314.75,220.875,0,0,441.75,0,164,194,164
"93449",0,0,0,0,0,0,3838.49,6618.09,1592.25,1135.49,589.586,378.4967,1117.2,339.3103,485,625.86,10518.62,1117.2,2049.89,7145.29,2947.93
"93450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93451",0,0,0,0,0,0,2500,2500,2500,2500,0,2500,2500,2500,2500,2500,2500,2500,0,0,0
"93452",0,0,0,0,0,0,0,85.87,500.6,0,611,0,82.25,195.49,0,0,586.47,0,611,1180,611
"93453",0,0,0,0,0,0,736.58,830.38,638,98.58,0,98.58,638,283.3667,98.58,98.58,1700.2,638,0,49.09,0
"93454",0,0,0,0,0,0,2905.23,4392.35,1815.02,2661,519.4044,665.25,1815.02,315.1672,407.995,1815.02,5673.01,1815.02,1303.4,8166.6,4674.64
"93455",0,0,0,0,0,0,0,0,2499,0,43,0,0,2499,0,0,2499,0,43,43,43
"93456",0,0,0,0,0,0,756.03,1196.03,691.57,737.47,1326.717,368.735,691.57,210.3567,368.735,691.57,2524.28,691.57,2116,11393,3980.15
"93457",0,0,0,0,0,0,1072.58,2111.57,2352.93,233.34,0,116.67,995,567.4509,116.67,199.36,6241.96,629.34,0,0,0
"93458",0,0,0,0,0,0,3298.53,8005.89,2440.62,3130.44,56.60385,260.87,2114.13,397.1598,3.62,2114.13,20255.15,2114.13,249.9,9341.16,6622.65
"93459",0,0,0,0,0,0,3298.53,8005.89,2440.62,3130.44,56.60385,260.87,2114.13,397.1598,3.62,2114.13,20255.15,2114.13,249.9,9341.16,6622.65
"93460",0,0,0,0,0,0,515.91,515.91,399,515.91,0,257.955,399,257.955,257.955,399,515.91,399,0,0,0
"93461",0,0,0,0,0,0,110.22,407.04,73.28,8.61,56.60385,8.61,73.28,34.54071,8.61,8.61,483.57,73.28,249.9,9341.16,6622.65
"93462",0,0,0,0,0,0,0,165.35,165.35,0,0,0,165.35,165.35,0,0,165.35,0,0,0,0
"93463",0,0,0,0,0,0,2406.96,2406.96,1962,1962,0,1962,1962,415.2257,1962,1962,2906.58,1962,0,0,0
"93464",0,0,0,0,0,0,614.6,614.6,498.02,116.58,116.58,116.58,498.02,307.3,116.58,116.58,614.6,498.02,116.58,116.58,116.58
"93465",0,0,0,0,0,0,0,0,0,0,131.495,0,0,0,0,0,0,0,218.99,2777.11,262.99
"93466",0,0,0,0,0,0,5708.62,16475.19,2223.97,2500.56,131.3,416.76,2223.97,403.0065,194.415,1300,31837.51,1300,179.76,672.77,262.6
"93467",0,0,0,0,0,0,0,207.6,207.6,0,0,0,207.6,207.6,0,0,207.6,0,0,0,0
"93468",0,0,0,0,0,0,784.49,1238.87,589.91,780.74,0,130.1233,589.91,92.90429,46.075,589.91,1300.66,589.91,0,0,0
"93469",0,0,0,0,0,0,2427.75,4219.04,1285.89,1673.15,0,418.2875,1285.89,561.5211,429.8,754.6,5053.69,754.6,0,0,0
"93470",0,0,0,0,0,0,1591.41,1668.51,1591.41,1591.41,235.76,1591.41,1591.41,596.6212,1591.41,1591.41,4772.97,1591.41,235.76,1673.16,235.76
"93471",0,0,0,0,0,0,150.63,1128.99,593.92,150.63,36.26667,150.63,565.29,182.988,150.63,150.63,1829.88,150.63,55.67,108.8,108.8
"93472",0,0,0,0,0,0,1874.8,3100.4,782.22,1874.8,547.4,624.9333,782.22,451.9057,780,782.22,3163.34,782.22,782.22,1109.79,1094.8
"93473",0,0,0,0,0,0,52.65,158.01,56.14,39.91,0,39.91,56.14,32.94,39.91,39.91,164.7,39.91,0,0,0
"93474",1,25,25,15,9,2,2993.2,5822.44,766.71,1217.44,107.8322,135.2711,766.71,232.8976,67.58,630.53,5822.44,630.53,630.53,3966.23,1940.98
"93475",0,0,0,0,0,0,947.51,1427.49,627,369,292.1116,369,369,237.9664,369,369,2617.63,369,926.23,7669.92,5550.12
"93476",0,0,0,0,0,0,0,172.32,86,0,56.60385,0,86,17.56208,0,0,421.49,0,249.9,9341.16,6622.65
"93477",0,0,0,0,0,0,4225.89,9930.54,24193,1431.5,0,715.75,1684.06,1968.798,715.75,1355,96471.12,1684.06,0,0,0
"93478",0,0,0,0,0,0,43.94,68.94,210,43.94,0,43.94,43.94,62.244,43.94,43.94,311.22,43.94,0,0,0
"93479",0,0,0,0,0,0,24.25,67.23,434.45,0,107.8322,0,42.98,124.802,0,0,624.01,24.25,630.53,3966.23,1940.98
"93480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93481",0,0,0,0,0,0,3209.21,6939.86,2494.4,2429.56,453.75,2429.56,2494.4,1526.143,2429.56,2429.56,9156.86,2429.56,453.75,453.75,453.75
"93482",0,0,0,0,0,0,2427.75,4219.04,1285.89,1673.15,1693.36,418.2875,1285.89,561.5211,429.8,754.6,5053.69,754.6,1693.36,1860.9,1693.36
"93483",0,0,0,0,0,0,2194.42,4257.75,2490,2194.42,635.0833,731.4733,1174,645.3375,675,1174,12906.75,1174,1174,1905.25,1905.25
"93484",0,0,0,0,0,0,382.38,1152.22,1422.62,0,25.975,0,226.4,157.3329,0,0,3303.99,226.4,34.22,51.95,51.95
"93485",0,2,2,0,0,0,2787.51,6308.69,2400,2479.78,0,826.5933,2400,172.4953,522.51,1953.65,10177.22,1953.65,0,0,0
"93486",0,0,0,0,0,0,6763.91,6763.91,2297,6678.91,1359.75,1113.152,2297,803.8782,1142,2297,8842.66,2297,2297,5439,5439
"93487",0,0,0,0,0,0,1112.27,1118.07,682.35,1082.32,346.7972,216.464,682.35,142.6127,130.39,682.35,1568.74,682.35,5158.54,20516.45,13525.09
"93488",0,0,0,0,0,0,0,0,445.5,0,0,0,0,445.5,0,0,445.5,0,0,145.5,0
"93489",0,0,0,0,0,0,3298.53,8005.89,2440.62,3130.44,56.60385,260.87,2114.13,397.1598,3.62,2114.13,20255.15,2114.13,249.9,9341.16,6622.65
"93490",0,0,0,0,0,0,1798.29,7622.07,2146.65,1769.33,826.71,442.3325,2146.65,478.8479,358.71,826.71,9098.11,826.71,826.71,826.71,826.71
"93491",0,0,0,0,0,0,150.63,1128.99,593.92,150.63,15.3775,150.63,565.29,182.988,150.63,150.63,1829.88,150.63,30.77,89.41,61.51
"93492",0,0,0,0,0,0,5027.21,8755.96,1865.75,1369.9,232.3686,456.6333,1865.75,575.2671,283.3,1016.6,13806.41,1773,768,4296.44,1626.58
"93493",0,0,0,0,0,0,1467.55,4742.91,1523,79.8,1326.717,39.9,1523,625.1128,39.9,67.32,11252.03,970,2116,11393,3980.15
"93494",0,0,0,0,0,0,313.49,2431.11,2435.82,313.49,0,156.745,1716.62,706.4462,156.745,290.3,9183.8,290.3,0,0,0
"93495",0,0,0,0,0,0,0,0,2499,0,0,0,0,2499,0,0,2499,0,0,54.45,0
"93496",0,0,0,0,0,0,38.04,717.04,600,38.04,3.093333,19.02,600,124.2914,19.02,35,870.04,35,4.68,9.28,9.28
"93497",0,0,0,0,0,0,201.5,201.5,162,201.5,741.4583,100.75,162,100.75,100.75,162,201.5,162,2499.05,10678.95,4448.75
"93498",0,0,0,0,0,0,1258.28,1258.28,768,768,0,768,768,289.915,768,768,1739.49,768,0,49.09,0
"93499",0,0,0,0,0,0,6011.6,12956.38,2317.35,3914.91,0,489.3637,1640,521.1204,281.755,1340,23971.54,1401.95,0,0,0
"93500",0,0,0,0,0,0,642.38,1354.8,448.5,288.06,0,57.612,448.5,106.2436,16.25,167.44,2656.09,229.97,0,0,0
"93501",0,0,0,0,0,0,56.09,56.09,243,0,0,0,56.09,135.308,0,0,676.54,56.09,0,156.76,0
"93502",0,0,0,0,0,0,0,0,0,0,131.495,0,0,0,0,0,0,0,218.99,2777.11,262.99
"93503",0,0,0,0,0,0,0,0,0,0,131.495,0,0,0,0,0,0,0,218.99,2777.11,262.99
"93504",0,0,0,0,0,0,810.88,1278.88,364,67.5,195.3,67.5,364,142.0978,67.5,67.5,1278.88,364,195.3,576.7,195.3
"93505",0,0,0,0,0,0,0,2233.16,1913.01,0,0,0,1913.01,558.29,0,0,2233.16,0,0,0,0
"93506",0,0,0,0,0,0,0,924.9,511,0,0,0,511,217.826,0,0,1089.13,0,0,0,0
"93507",0,0,0,0,0,0,5173,5173,2500,2500,1387.5,2500,2500,1103.6,2500,2500,5518,2500,2500,11624.79,2775
"93508",0,0,0,0,0,0,3298.53,8005.89,2440.62,3130.44,56.60385,260.87,2114.13,397.1598,3.62,2114.13,20255.15,2114.13,249.9,9341.16,6622.65
"93509",0,0,0,0,0,0,753.08,1653.08,900,753.08,0,753.08,900,826.54,753.08,753.08,1653.08,753.08,0,0,0
"93510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93511",0,0,0,0,0,0,2194.42,4257.75,2490,2194.42,635.0833,731.4733,1174,645.3375,675,1174,12906.75,1174,1174,1905.25,1905.25
"93512",0,0,0,0,0,0,0,70.76,468,0,32.75,0,70.76,199.235,0,0,1593.88,0,32.75,591.11,32.75
"93513",0,0,0,0,0,0,405,8136.4,2098.8,330,0,165,2098.8,436.4429,165,245,9165.3,245,0,0,0
"93514",0,10,0,0,0,0,3717.1,3717.1,3187.33,300,0,300,850,827.6347,300,300,28139.58,850,0,0,0
"93515",0,0,0,0,0,0,1763.96,2423.07,770,282.36,13.1973,10.08429,770,48.48987,6.45,100,3685.23,770,167.9,3782.76,1517.69
"93516",0,0,0,0,0,0,2362.64,4038.01,1310,416.48,74.27,208.24,1310,345.3777,208.24,399.06,4489.91,1310,105.49,391.93,222.81
"93517",0,0,0,0,0,0,2465.48,6200.4,2284.2,2377.81,13.1973,475.562,2284.2,530.942,10.7,2284.2,7964.13,2284.2,167.9,3782.76,1517.69
"93518",0,0,0,0,0,0,0,0,49.5,0,135.3,0,0,49.5,0,0,49.5,0,247.5,709.5,676.5
"93519",0,0,0,0,0,0,3298.53,8005.89,2440.62,3130.44,56.60385,260.87,2114.13,397.1598,3.62,2114.13,20255.15,2114.13,249.9,9341.16,6622.65
"93520",0,0,0,0,0,0,1470.36,4393.88,2095,409.5,0,409.5,2095,596.6464,409.5,409.5,6563.11,1060.86,0,0,0
"93521",1,25,25,15,9,2,2993.2,5822.44,766.71,1217.44,107.8322,135.2711,766.71,232.8976,67.58,630.53,5822.44,630.53,630.53,3966.23,1940.98
"93522",0,0,0,0,0,0,263.42,263.42,1315,263.42,0,87.80667,135,289.025,72.42,135,2890.25,135,0,0,0
"93523",0,0,0,0,0,0,25.5,1396.7,1371.2,25.5,0,12.75,1371.2,234.0067,12.75,21.16,2106.06,21.16,0,0,0
"93524",0,0,0,0,0,0,1408.72,2947.61,1287.49,1287.49,1741.46,1287.49,1287.49,488.0489,1287.49,1287.49,4392.44,1287.49,1741.46,2601.63,1741.46
"93525",0,0,0,0,0,0,32.67,699.67,2141.5,32.67,0,32.67,535,399.9414,32.67,32.67,5599.18,32.67,0,0,0
